timestamp,message
1682988895890,"[INFO]	2023-05-02T00:54:55.890Z	55d0d608-060b-4441-98da-70b544ce9836	INFO: Successfully inserted element into ES
"
1682988895890,"[INFO]	2023-05-02T00:54:55.890Z	55d0d608-060b-4441-98da-70b544ce9836	{'_index': 's3-to-es', '_id': 'o__02YcBHSUlyCZljtSE', '_version': 1, 'result': 'created', '_shards': {'total': 2, 'successful': 1, 'failed': 0}, '_seq_no': 1685, '_primary_term': 1}
"
1682988895891,"{'objectKey': 'AWSLogs/186711982655/elasticloadbalancing/us-west-1/2023/05/01/186711982655_elasticloadbalancing_us-west-1_app.news-alb.ea1b6dd07aa7c07f_20230501T0200Z_52.52.13.136_18zpbbqg.log.gz', 'createdDate': '2023-05-02 00:54:51+00:00', 'content_type': '', 'content_length': '1433', 'content': 'http 2023-05-01T01:57:26.855501Z app/news-alb/ea1b6dd07aa7c07f 130.65.254.5:47927 10.0.0.103:32790 0.000 0.002 0.000 401 401 757 682 ""GET http://news-alb-698253920.us-west-1.elb.amazonaws.com:80/news HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"" - - arn:aws:elasticloadbalancing:us-west-1:186711982655:targetgroup/news-a-Targe-OOCQCKSPDHXD/bb581df1243e19ea ""Root=1-644f1c86-1b6e470141869f8139c7fa3a"" ""-"" ""-"" 1 2023-05-01T01:57:26.853000Z ""forward"" ""-"" ""-"" ""10.0.0.103:32790"" ""401"" ""-"" ""-""', 'type': 'http', 'timestamp': '2023-05-01T01:57:26.855501Z', 'elb': 'app/news-alb/ea1b6dd07aa7c07f', 'client_ip': '130.65.254.5', 'client_port': '47927', 'target_ip': '10.0.1.73', 'target_port': '8080', 'request_processing_time': '0.000', 'target_processing_time': '0.002', 'response_processing_time': '0.000', 'elb_status_code': '401'}
"
1682988896089,"[INFO]	2023-05-02T00:54:56.060Z	55d0d608-060b-4441-98da-70b544ce9836	INFO: Successfully inserted element into ES
"
1682988896089,"[INFO]	2023-05-02T00:54:56.089Z	55d0d608-060b-4441-98da-70b544ce9836	{'_index': 's3-to-es', '_id': 'tP_02YcBHSUlyCZlj9Q1', '_version': 1, 'result': 'created', '_shards': {'total': 2, 'successful': 1, 'failed': 0}, '_seq_no': 1614, '_primary_term': 1}
"
1682988896089,"{'objectKey': 'AWSLogs/186711982655/elasticloadbalancing/us-west-1/2023/05/01/186711982655_elasticloadbalancing_us-west-1_app.news-alb.ea1b6dd07aa7c07f_20230501T0200Z_52.52.13.136_18zpbbqg.log.gz', 'createdDate': '2023-05-02 00:54:51+00:00', 'content_type': '', 'content_length': '1433', 'content': 'http 2023-05-01T01:57:29.556872Z app/news-alb/ea1b6dd07aa7c07f 130.65.254.5:11201 10.0.0.103:32790 0.000 0.004 0.000 200 200 662 1361 ""GET http://news-alb-698253920.us-west-1.elb.amazonaws.com:80/news/user/login HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"" - - arn:aws:elasticloadbalancing:us-west-1:186711982655:targetgroup/news-a-Targe-OOCQCKSPDHXD/bb581df1243e19ea ""Root=1-644f1c89-5351aafe5d6c7c3d1293eb72"" ""-"" ""-"" 1 2023-05-01T01:57:29.552000Z ""forward"" ""-"" ""-"" ""10.0.0.103:32790"" ""200"" ""-"" ""-""', 'type': 'http', 'timestamp': '2023-05-01T01:57:29.556872Z', 'elb': 'app/news-alb/ea1b6dd07aa7c07f', 'client_ip': '130.65.254.5', 'client_port': '11201', 'target_ip': '10.0.1.73', 'target_port': '8080', 'request_processing_time': '0.000', 'target_processing_time': '0.004', 'response_processing_time': '0.000', 'elb_status_code': '200'}
"
1682988896414,"[INFO]	2023-05-02T00:54:56.414Z	55d0d608-060b-4441-98da-70b544ce9836	INFO: Successfully inserted element into ES
"
1682988896414,"[INFO]	2023-05-02T00:54:56.414Z	55d0d608-060b-4441-98da-70b544ce9836	{'_index': 's3-to-es', '_id': 'yf_02YcBHSUlyCZlj9Tp', '_version': 1, 'result': 'created', '_shards': {'total': 2, 'successful': 1, 'failed': 0}, '_seq_no': 1576, '_primary_term': 1}
"
1682988896414,"{'objectKey': 'AWSLogs/186711982655/elasticloadbalancing/us-west-1/2023/05/01/186711982655_elasticloadbalancing_us-west-1_app.news-alb.ea1b6dd07aa7c07f_20230501T0200Z_52.52.13.136_18zpbbqg.log.gz', 'createdDate': '2023-05-02 00:54:51+00:00', 'content_type': '', 'content_length': '1433', 'content': 'http 2023-05-01T01:57:46.818762Z app/news-alb/ea1b6dd07aa7c07f 130.65.254.5:43317 10.0.0.103:32790 0.000 0.110 0.000 302 302 941 769 ""POST http://news-alb-698253920.us-west-1.elb.amazonaws.com:80/news/user/login HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"" - - arn:aws:elasticloadbalancing:us-west-1:186711982655:targetgroup/news-a-Targe-OOCQCKSPDHXD/bb581df1243e19ea ""Root=1-644f1c9a-71acfe51317ddce4623cd1b8"" ""-"" ""-"" 1 2023-05-01T01:57:46.708000Z ""forward"" ""-"" ""-"" ""10.0.0.103:32790"" ""302"" ""-"" ""-""', 'type': 'http', 'timestamp': '2023-05-01T01:57:46.818762Z', 'elb': 'app/news-alb/ea1b6dd07aa7c07f', 'client_ip': '130.65.254.5', 'client_port': '43317', 'target_ip': '10.0.1.73', 'target_port': '8080', 'request_processing_time': '0.000', 'target_processing_time': '0.110', 'response_processing_time': '0.000', 'elb_status_code': '302'}
"
1682988896597,"[INFO]	2023-05-02T00:54:56.597Z	55d0d608-060b-4441-98da-70b544ce9836	INFO: Successfully inserted element into ES
"
1682988896597,"[INFO]	2023-05-02T00:54:56.597Z	55d0d608-060b-4441-98da-70b544ce9836	{'_index': 's3-to-es', '_id': 'HP_02YcBHSUlyCZlkdUy', '_version': 1, 'result': 'created', '_shards': {'total': 2, 'successful': 1, 'failed': 0}, '_seq_no': 1707, '_primary_term': 1}
"
1682988896598,"{'objectKey': 'AWSLogs/186711982655/elasticloadbalancing/us-west-1/2023/05/01/186711982655_elasticloadbalancing_us-west-1_app.news-alb.ea1b6dd07aa7c07f_20230501T0200Z_52.52.13.136_18zpbbqg.log.gz', 'createdDate': '2023-05-02 00:54:51+00:00', 'content_type': '', 'content_length': '1433', 'content': 'http 2023-05-01T01:57:46.835612Z app/news-alb/ea1b6dd07aa7c07f 130.65.254.5:43317 10.0.0.103:32790 0.000 0.005 0.000 200 200 774 1394 ""GET http://news-alb-698253920.us-west-1.elb.amazonaws.com:80/news/user/login?error HTTP/1.1"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"" - - arn:aws:elasticloadbalancing:us-west-1:186711982655:targetgroup/news-a-Targe-OOCQCKSPDHXD/bb581df1243e19ea ""Root=1-644f1c9a-264970a47af267cc7ffdde62"" ""-"" ""-"" 1 2023-05-01T01:57:46.830000Z ""forward"" ""-"" ""-"" ""10.0.0.103:32790"" ""200"" ""-"" ""-""', 'type': 'http', 'timestamp': '2023-05-01T01:57:46.835612Z', 'elb': 'app/news-alb/ea1b6dd07aa7c07f', 'client_ip': '130.65.254.5', 'client_port': '43317', 'target_ip': '10.0.1.73', 'target_port': '8080', 'request_processing_time': '0.000', 'target_processing_time': '0.005', 'response_processing_time': '0.000', 'elb_status_code': '200'}
"
1682988896770,"[INFO]	2023-05-02T00:54:56.769Z	55d0d608-060b-4441-98da-70b544ce9836	INFO: Successfully inserted element into ES
"
1682988896770,"[INFO]	2023-05-02T00:54:56.770Z	55d0d608-060b-4441-98da-70b544ce9836	{'_index': 's3-to-es', '_id': 'QP_02YcBHSUlyCZlkdX0', '_version': 1, 'result': 'created', '_shards': {'total': 2, 'successful': 1, 'failed': 0}, '_seq_no': 1605, '_primary_term': 1}
"
1682988896770,"[INFO]	2023-05-02T00:54:56.770Z	55d0d608-060b-4441-98da-70b544ce9836	File processing comlplete. Check logs for index status
"
1682988896809,"END RequestId: 55d0d608-060b-4441-98da-70b544ce9836
"
1682988896809,"REPORT RequestId: 55d0d608-060b-4441-98da-70b544ce9836	Duration: 4919.16 ms	Billed Duration: 4920 ms	Memory Size: 128 MB	Max Memory Used: 79 MB	Init Duration: 431.92 ms	
"
